Date,ticker,Open,High,Low,close,Volume
2009-09-09T00:00:00.000+06:00,SEARL,58.83,60.5,58.98,60.42,54595.0
2009-09-10T00:00:00.000+06:00,SEARL,60.42,61.75,60.0,60.72,18472.0
2009-09-11T00:00:00.000+06:00,SEARL,60.72,61.2,59.75,60.09,6168.0
2009-09-14T00:00:00.000+06:00,SEARL,60.09,63.09,58.5,63.09,26745.0
2009-09-15T00:00:00.000+06:00,SEARL,63.09,66.24,63.01,66.0,36873.0
2009-09-16T00:00:00.000+06:00,SEARL,66.0,69.3,67.5,69.3,44346.0
2009-09-17T00:00:00.000+06:00,SEARL,69.3,72.76,71.0,72.49,55610.0
2009-09-18T00:00:00.000+06:00,SEARL,72.49,72.45,69.06,71.06,22952.0
2009-09-24T00:00:00.000+06:00,SEARL,71.06,72.0,70.51,70.84,19076.0
2009-09-25T00:00:00.000+06:00,SEARL,70.84,71.25,67.5,67.72,35966.0
2009-09-28T00:00:00.000+06:00,SEARL,67.72,68.4,64.7,65.28,27126.0
2009-09-29T00:00:00.000+06:00,SEARL,65.28,68.54,66.25,68.54,29903.0
2009-09-30T00:00:00.000+06:00,SEARL,68.54,71.96,67.0,67.97,100591.0
2009-10-01T00:00:00.000+06:00,SEARL,67.97,70.45,68.0,68.89,106563.0
2009-10-02T00:00:00.000+06:00,SEARL,68.89,72.33,68.5,72.31,1268110.0
2009-10-05T00:00:00.000+06:00,SEARL,72.31,75.55,72.0,72.44,891870.0
2009-10-06T00:00:00.000+06:00,SEARL,72.44,74.5,71.55,72.59,129098.0
2009-10-07T00:00:00.000+06:00,SEARL,72.59,73.25,70.1,71.62,46243.0
2009-10-08T00:00:00.000+06:00,SEARL,71.62,74.5,71.0,73.14,300605.0
2009-10-09T00:00:00.000+06:00,SEARL,73.14,74.5,72.0,72.17,80409.0
2009-10-12T00:00:00.000+06:00,SEARL,72.17,73.35,70.5,70.99,133405.0
2009-10-13T00:00:00.000+06:00,SEARL,70.99,72.2,70.5,71.0,107813.0
2009-10-14T00:00:00.000+06:00,SEARL,71.0,72.98,71.0,72.16,241386.0
2009-10-15T00:00:00.000+06:00,SEARL,72.16,74.25,72.2,73.07,101413.0
2009-10-16T00:00:00.000+06:00,SEARL,73.07,73.8,73.0,73.0,41836.0
2009-10-19T00:00:00.000+06:00,SEARL,73.0,73.98,69.35,69.89,1364050.0
2009-10-20T00:00:00.000+06:00,SEARL,69.89,71.0,68.5,70.15,121692.0
2009-10-21T00:00:00.000+06:00,SEARL,59.7,58.5,56.72,57.32,79130.0
2009-10-22T00:00:00.000+06:00,SEARL,57.32,60.0,54.46,55.22,674569.0
2009-10-23T00:00:00.000+06:00,SEARL,55.22,56.9,55.0,56.3,27931.0
2009-10-26T00:00:00.000+06:00,SEARL,56.3,58.5,55.0,56.18,55044.0
2009-10-27T00:00:00.000+06:00,SEARL,56.18,56.88,55.0,55.13,9257.0
2009-10-28T00:00:00.000+06:00,SEARL,55.13,55.5,54.05,55.5,10622.0
2009-10-29T00:00:00.000+06:00,SEARL,55.5,55.6,53.55,53.92,7025.0
2009-10-30T00:00:00.000+06:00,SEARL,53.92,56.61,55.0,56.61,541220.0
2009-11-02T00:00:00.000+05:00,SEARL,56.61,58.99,53.78,54.23,204840.0
2009-11-03T00:00:00.000+05:00,SEARL,54.23,56.5,54.0,55.19,135781.0
2009-11-04T00:00:00.000+05:00,SEARL,55.19,57.0,55.6,57.0,18155.0
2009-11-05T00:00:00.000+05:00,SEARL,57.0,59.75,56.4,57.99,63832.0
2009-11-06T00:00:00.000+05:00,SEARL,57.99,59.0,57.1,58.03,27813.0
2009-11-10T00:00:00.000+05:00,SEARL,58.03,58.0,57.0,57.61,44024.0
2009-11-11T00:00:00.000+05:00,SEARL,57.61,60.4,57.65,59.79,70044.0
2009-11-12T00:00:00.000+05:00,SEARL,59.79,61.0,59.0,60.32,60489.0
2009-11-13T00:00:00.000+05:00,SEARL,60.32,61.85,59.0,60.99,38753.0
2009-11-16T00:00:00.000+05:00,SEARL,60.99,63.01,61.0,62.8,207761.0
2009-11-17T00:00:00.000+05:00,SEARL,62.8,65.94,62.5,64.99,671154.0
2009-11-18T00:00:00.000+05:00,SEARL,64.99,64.97,63.5,63.62,17817.0
2009-11-19T00:00:00.000+05:00,SEARL,63.62,64.9,63.5,63.94,21961.0
2009-11-20T00:00:00.000+05:00,SEARL,63.94,64.5,63.55,63.67,4562.0
2009-11-23T00:00:00.000+05:00,SEARL,63.67,62.45,61.0,61.54,11342.0
2009-11-24T00:00:00.000+05:00,SEARL,61.54,61.95,61.0,61.03,1802.0
2009-11-25T00:00:00.000+05:00,SEARL,61.03,61.99,60.63,61.31,6434.0
2009-11-26T00:00:00.000+05:00,SEARL,61.31,62.5,61.01,62.0,5248.0
2009-12-01T00:00:00.000+05:00,SEARL,62.0,62.0,60.1,61.17,23219.0
2009-12-02T00:00:00.000+05:00,SEARL,61.17,62.45,60.51,61.23,11151.0
2009-12-03T00:00:00.000+05:00,SEARL,61.23,62.9,61.0,61.15,11282.0
2009-12-04T00:00:00.000+05:00,SEARL,61.15,61.38,60.0,60.27,7872.0
2009-12-07T00:00:00.000+05:00,SEARL,60.27,61.5,58.75,59.0,26233.0
2009-12-08T00:00:00.000+05:00,SEARL,59.0,59.05,57.5,58.0,7063.0
2009-12-09T00:00:00.000+05:00,SEARL,58.0,60.25,58.0,59.79,7218.0
2009-12-10T00:00:00.000+05:00,SEARL,59.79,61.75,59.0,59.75,622448.0
2009-12-11T00:00:00.000+05:00,SEARL,59.75,61.4,59.0,60.42,633366.0
2009-12-14T00:00:00.000+05:00,SEARL,60.42,63.0,61.0,61.57,88887.0
2009-12-15T00:00:00.000+05:00,SEARL,61.57,61.9,60.0,60.06,32501.0
2009-12-16T00:00:00.000+05:00,SEARL,60.06,60.89,59.99,60.0,21965.0
2009-12-17T00:00:00.000+05:00,SEARL,60.0,61.0,60.0,60.0,13181.0
2009-12-18T00:00:00.000+05:00,SEARL,60.0,60.49,59.0,59.26,9240.0
2009-12-21T00:00:00.000+05:00,SEARL,59.26,60.49,59.89,60.08,1271.0
2009-12-22T00:00:00.000+05:00,SEARL,60.08,60.5,59.61,59.65,30926.0
2009-12-23T00:00:00.000+05:00,SEARL,59.65,62.63,59.2,62.56,222211.0
2009-12-24T00:00:00.000+05:00,SEARL,62.56,64.0,60.5,60.8,674694.0
2009-12-29T00:00:00.000+05:00,SEARL,60.8,60.4,59.0,60.01,92347.0
2009-12-30T00:00:00.000+05:00,SEARL,60.01,62.45,59.73,61.41,420804.0
2009-12-31T00:00:00.000+05:00,SEARL,61.41,63.0,60.2,62.35,52251.0
2010-01-04T00:00:00.000+05:00,SEARL,62.35,62.0,61.01,61.4,8995.0
2010-01-05T00:00:00.000+05:00,SEARL,61.4,62.4,61.14,62.01,13701.0
2010-01-06T00:00:00.000+05:00,SEARL,62.01,61.6,59.99,60.0,90395.0
2010-01-07T00:00:00.000+05:00,SEARL,60.0,60.29,57.0,57.32,819499.0
2010-01-08T00:00:00.000+05:00,SEARL,57.32,58.5,56.95,57.29,52458.0
2010-01-11T00:00:00.000+05:00,SEARL,57.29,58.79,57.6,57.99,173783.0
2010-01-12T00:00:00.000+05:00,SEARL,57.99,58.39,56.0,56.14,108137.0
2010-01-13T00:00:00.000+05:00,SEARL,56.14,57.0,53.99,54.25,210780.0
2010-01-14T00:00:00.000+05:00,SEARL,54.25,56.5,54.5,54.9,125523.0
2010-01-15T00:00:00.000+05:00,SEARL,54.9,55.98,53.99,54.12,87057.0
2010-01-18T00:00:00.000+05:00,SEARL,54.12,55.0,54.0,54.25,15132.0
2010-01-19T00:00:00.000+05:00,SEARL,54.25,54.99,54.0,54.03,36872.0
2010-01-20T00:00:00.000+05:00,SEARL,54.03,54.49,53.1,53.24,22557.0
2010-01-21T00:00:00.000+05:00,SEARL,53.24,54.9,52.51,53.11,43997.0
2010-01-22T00:00:00.000+05:00,SEARL,53.11,55.76,52.5,55.49,147147.0
2010-01-25T00:00:00.000+05:00,SEARL,55.49,55.9,53.0,53.58,45434.0
2010-01-26T00:00:00.000+05:00,SEARL,53.58,54.15,52.8,52.99,22103.0
2010-01-27T00:00:00.000+05:00,SEARL,52.99,53.11,52.0,52.12,9956.0
2010-01-28T00:00:00.000+05:00,SEARL,52.12,54.4,49.52,49.66,65959.0
2010-01-29T00:00:00.000+05:00,SEARL,49.66,51.35,49.1,50.72,19240.0
2010-02-01T00:00:00.000+05:00,SEARL,50.72,52.89,49.16,51.0,16212.0
2010-02-02T00:00:00.000+05:00,SEARL,51.0,52.4,51.0,51.01,53575.0
2010-02-03T00:00:00.000+05:00,SEARL,51.01,52.2,50.0,51.41,28646.0
2010-02-04T00:00:00.000+05:00,SEARL,51.41,53.98,52.0,53.55,109475.0
2010-02-08T00:00:00.000+05:00,SEARL,53.55,54.44,53.25,53.55,11915.0
2010-02-09T00:00:00.000+05:00,SEARL,53.55,55.9,53.65,54.3,64552.0
2010-02-10T00:00:00.000+05:00,SEARL,54.3,55.0,53.11,53.37,24081.0
2010-02-11T00:00:00.000+05:00,SEARL,53.37,55.9,52.5,52.68,22220.0
2010-02-12T00:00:00.000+05:00,SEARL,52.68,54.75,52.75,53.87,12271.0
2010-02-15T00:00:00.000+05:00,SEARL,53.87,54.7,52.26,52.56,25249.0
2010-02-16T00:00:00.000+05:00,SEARL,52.56,53.0,49.94,50.46,71116.0
2010-02-17T00:00:00.000+05:00,SEARL,50.46,52.0,49.25,50.05,73535.0
2010-02-18T00:00:00.000+05:00,SEARL,50.05,52.55,50.5,52.55,111370.0
2010-02-19T00:00:00.000+05:00,SEARL,52.55,55.0,51.64,53.73,123735.0
2010-02-22T00:00:00.000+05:00,SEARL,53.73,54.75,53.05,54.0,30140.0
2010-02-23T00:00:00.000+05:00,SEARL,54.0,54.0,51.36,53.21,40405.0
2010-02-24T00:00:00.000+05:00,SEARL,53.21,53.36,52.0,52.9,17027.0
2010-02-25T00:00:00.000+05:00,SEARL,52.9,54.5,52.0,52.25,46966.0
2010-03-01T00:00:00.000+05:00,SEARL,51.19,51.99,48.75,49.14,52260.0
2010-03-02T00:00:00.000+05:00,SEARL,49.14,50.0,48.5,49.01,17758.0
2010-03-03T00:00:00.000+05:00,SEARL,49.01,49.9,47.0,47.04,74712.0
2010-03-04T00:00:00.000+05:00,SEARL,47.04,48.89,46.75,48.45,17563.0
2010-03-05T00:00:00.000+05:00,SEARL,48.45,49.75,48.35,49.17,19425.0
2010-03-08T00:00:00.000+05:00,SEARL,49.17,51.3,48.55,50.82,88331.0
2010-03-09T00:00:00.000+05:00,SEARL,50.82,52.7,51.05,52.14,135091.0
2010-03-10T00:00:00.000+05:00,SEARL,52.14,53.0,52.12,52.75,95396.0
2010-03-11T00:00:00.000+05:00,SEARL,52.75,53.51,52.53,53.0,306532.0
2010-03-12T00:00:00.000+05:00,SEARL,53.0,53.6,52.8,53.08,40584.0
2010-03-15T00:00:00.000+05:00,SEARL,53.08,53.8,52.6,53.08,18239.0
2010-03-16T00:00:00.000+05:00,SEARL,53.08,53.89,53.0,53.3,20597.0
2010-03-17T00:00:00.000+05:00,SEARL,53.3,53.49,52.5,52.5,17400.0
2010-03-18T00:00:00.000+05:00,SEARL,52.5,53.25,51.41,51.75,99763.0
2010-03-19T00:00:00.000+05:00,SEARL,51.75,52.95,51.94,52.0,65899.0
2010-03-22T00:00:00.000+05:00,SEARL,52.0,52.5,51.5,51.58,7092.0
2010-03-24T00:00:00.000+05:00,SEARL,51.58,54.15,51.94,54.05,106086.0
2010-03-25T00:00:00.000+05:00,SEARL,54.05,55.25,53.0,53.06,29747.0
2010-03-26T00:00:00.000+05:00,SEARL,53.06,53.5,52.4,52.49,12679.0
2010-03-29T00:00:00.000+05:00,SEARL,52.49,54.0,52.75,52.98,26431.0
2010-03-30T00:00:00.000+05:00,SEARL,52.98,53.5,52.25,52.36,15012.0
2010-03-31T00:00:00.000+05:00,SEARL,52.36,54.97,52.52,54.03,72785.0
2010-04-01T00:00:00.000+05:00,SEARL,54.03,55.7,54.4,54.5,99683.0
2010-04-02T00:00:00.000+05:00,SEARL,54.5,57.0,54.51,55.06,210472.0
2010-04-05T00:00:00.000+05:00,SEARL,55.06,56.2,55.01,55.17,28697.0
2010-04-06T00:00:00.000+05:00,SEARL,55.17,56.85,54.5,54.68,11987.0
2010-04-07T00:00:00.000+05:00,SEARL,54.68,55.5,54.0,55.25,150342.0
2010-04-08T00:00:00.000+05:00,SEARL,55.25,56.6,55.0,56.5,86374.0
2010-04-09T00:00:00.000+05:00,SEARL,56.5,57.35,56.0,56.1,13278.0
2010-04-12T00:00:00.000+05:00,SEARL,56.1,56.5,55.61,56.06,91522.0
2010-04-13T00:00:00.000+05:00,SEARL,56.06,56.4,55.15,55.7,112676.0
2010-04-14T00:00:00.000+05:00,SEARL,55.7,55.75,54.7,55.0,11545.0
2010-04-15T00:00:00.000+05:00,SEARL,55.0,57.75,56.0,57.75,72920.0
2010-04-16T00:00:00.000+05:00,SEARL,57.75,60.3,58.0,59.34,43945.0
2010-04-19T00:00:00.000+05:00,SEARL,59.01,59.45,58.35,58.98,25817.0
2010-04-20T00:00:00.000+05:00,SEARL,58.98,59.99,58.35,58.97,28733.0
2010-04-21T00:00:00.000+05:00,SEARL,58.97,58.25,56.03,58.0,89105.0
2010-04-22T00:00:00.000+05:00,SEARL,58.0,58.95,57.25,58.03,8551.0
2010-04-23T00:00:00.000+05:00,SEARL,58.03,59.5,57.0,58.86,15100.0
2010-04-26T00:00:00.000+05:00,SEARL,58.86,60.45,58.0,58.22,4194.0
2010-04-27T00:00:00.000+05:00,SEARL,58.22,59.12,58.01,58.03,2783.0
2010-04-28T00:00:00.000+05:00,SEARL,58.03,60.93,58.0,58.5,79523.0
2010-04-29T00:00:00.000+05:00,SEARL,58.5,59.0,58.0,58.07,13294.0
2010-04-30T00:00:00.000+05:00,SEARL,58.07,58.4,57.75,58.1,24167.0
2010-05-03T00:00:00.000+05:00,SEARL,58.1,58.1,56.56,57.1,11874.0
2010-05-04T00:00:00.000+05:00,SEARL,57.1,57.98,57.2,57.21,517.0
2010-05-05T00:00:00.000+05:00,SEARL,57.21,57.8,57.0,57.8,6067.0
2010-05-06T00:00:00.000+05:00,SEARL,57.8,58.4,58.0,58.0,11532.0
2010-05-07T00:00:00.000+05:00,SEARL,58.0,58.49,57.99,58.0,19869.0
2010-05-10T00:00:00.000+05:00,SEARL,58.0,58.9,56.0,57.78,22186.0
2010-05-11T00:00:00.000+05:00,SEARL,57.78,59.23,57.99,58.75,13352.0
2010-05-12T00:00:00.000+05:00,SEARL,58.75,59.19,58.0,59.01,52926.0
2010-05-13T00:00:00.000+05:00,SEARL,59.01,59.97,58.6,59.25,18365.0
2010-05-14T00:00:00.000+05:00,SEARL,59.25,59.69,59.06,59.25,15394.0
2010-05-17T00:00:00.000+05:00,SEARL,59.25,59.2,58.1,58.5,85538.0
2010-05-18T00:00:00.000+05:00,SEARL,58.5,59.48,58.25,58.73,15787.0
2010-05-19T00:00:00.000+05:00,SEARL,58.73,59.0,57.85,58.69,106141.0
2010-05-20T00:00:00.000+05:00,SEARL,58.69,58.99,57.96,58.26,3496.0
2010-05-21T00:00:00.000+05:00,SEARL,58.26,58.88,57.5,58.0,15952.0
2010-05-24T00:00:00.000+05:00,SEARL,58.0,58.25,57.25,57.25,116481.0
2010-05-25T00:00:00.000+05:00,SEARL,57.25,57.98,56.9,57.02,308832.0
2010-05-26T00:00:00.000+05:00,SEARL,57.02,58.25,56.84,57.96,108319.0
2010-05-27T00:00:00.000+05:00,SEARL,57.96,58.0,57.0,57.41,76450.0
2010-05-28T00:00:00.000+05:00,SEARL,57.41,58.5,56.76,57.8,60787.0
2010-05-31T00:00:00.000+05:00,SEARL,57.8,57.9,57.0,57.36,120197.0
2010-06-01T00:00:00.000+05:00,SEARL,57.36,58.25,56.55,57.92,47102.0
2010-06-02T00:00:00.000+05:00,SEARL,57.92,58.5,57.3,58.0,75532.0
2010-06-03T00:00:00.000+05:00,SEARL,58.0,59.8,57.15,58.0,53519.0
2010-06-04T00:00:00.000+05:00,SEARL,58.0,58.0,57.3,57.88,75489.0
2010-06-07T00:00:00.000+05:00,SEARL,57.88,58.5,57.5,57.71,19986.0
2010-06-08T00:00:00.000+05:00,SEARL,57.71,58.0,57.51,57.88,49188.0
2010-06-09T00:00:00.000+05:00,SEARL,57.88,57.99,57.35,57.74,18011.0
2010-06-10T00:00:00.000+05:00,SEARL,57.74,57.75,56.5,56.63,9667.0
2010-06-11T00:00:00.000+05:00,SEARL,56.63,58.95,56.0,57.6,13426.0
2010-06-14T00:00:00.000+05:00,SEARL,57.6,59.75,56.0,58.09,27246.0
2010-06-15T00:00:00.000+05:00,SEARL,58.09,58.9,57.0,57.98,4019.0
2010-06-16T00:00:00.000+05:00,SEARL,57.98,58.75,58.0,58.01,110.0
2010-06-17T00:00:00.000+05:00,SEARL,58.01,58.4,57.9,58.4,3717.0
2010-06-18T00:00:00.000+05:00,SEARL,58.4,59.5,57.3,58.01,2514.0
2010-06-21T00:00:00.000+05:00,SEARL,58.01,58.25,58.25,58.25,1122.0
2010-06-22T00:00:00.000+05:00,SEARL,58.25,58.5,57.5,58.1,19532.0
2010-06-23T00:00:00.000+05:00,SEARL,58.1,58.5,58.0,58.03,19500.0
2010-06-24T00:00:00.000+05:00,SEARL,58.03,58.7,57.75,58.0,14385.0
2010-06-25T00:00:00.000+05:00,SEARL,58.0,58.65,56.01,58.0,8556.0
2010-06-28T00:00:00.000+05:00,SEARL,58.0,58.65,58.0,58.01,81959.0
2010-06-29T00:00:00.000+05:00,SEARL,58.01,59.4,58.0,59.0,63794.0
2010-06-30T00:00:00.000+05:00,SEARL,59.0,59.5,58.6,59.0,93351.0
2010-07-01T00:00:00.000+05:00,SEARL,59.0,59.5,58.5,59.0,54207.0
2010-07-05T00:00:00.000+05:00,SEARL,58.98,59.0,58.25,58.99,76512.0
2010-07-06T00:00:00.000+05:00,SEARL,58.99,59.0,58.0,58.02,925.0
2010-07-07T00:00:00.000+05:00,SEARL,58.02,58.9,58.1,58.1,25.0
2010-07-08T00:00:00.000+05:00,SEARL,58.1,58.9,58.5,58.9,9035.0
2010-07-09T00:00:00.000+05:00,SEARL,58.9,58.9,58.5,58.5,3220.0
2010-07-12T00:00:00.000+05:00,SEARL,58.5,58.8,58.0,58.15,5130.0
2010-07-13T00:00:00.000+05:00,SEARL,58.15,59.0,58.05,58.74,210.0
2010-07-14T00:00:00.000+05:00,SEARL,58.74,58.9,58.9,58.9,20.0
2010-07-15T00:00:00.000+05:00,SEARL,58.9,58.9,58.22,58.65,25.0
2010-07-16T00:00:00.000+05:00,SEARL,58.65,58.8,58.7,58.7,30.0
2010-07-19T00:00:00.000+05:00,SEARL,58.7,59.0,58.35,58.91,6828.0
2010-07-20T00:00:00.000+05:00,SEARL,58.91,59.0,57.52,58.34,3745.0
2010-07-21T00:00:00.000+05:00,SEARL,58.34,58.5,58.0,58.49,660.0
2010-07-22T00:00:00.000+05:00,SEARL,58.49,59.9,57.5,57.87,4147.0
2010-07-23T00:00:00.000+05:00,SEARL,57.87,58.5,57.9,58.0,1028.0
2010-07-26T00:00:00.000+05:00,SEARL,58.0,58.94,57.8,57.93,714.0
2010-07-27T00:00:00.000+05:00,SEARL,57.93,58.85,58.1,58.48,115.0
2010-07-28T00:00:00.000+05:00,SEARL,58.48,58.6,57.88,58.0,28898.0
2010-07-29T00:00:00.000+05:00,SEARL,58.0,58.0,56.85,57.0,19231.0
2010-07-30T00:00:00.000+05:00,SEARL,57.0,59.25,57.25,58.61,21508.0
2010-08-02T00:00:00.000+05:00,SEARL,58.61,58.69,58.01,58.5,3268.0
2010-08-04T00:00:00.000+05:00,SEARL,58.01,58.5,58.25,58.5,1207.0
2010-08-05T00:00:00.000+05:00,SEARL,58.5,58.0,57.5,58.0,1489.0
2010-08-06T00:00:00.000+05:00,SEARL,58.0,58.0,56.08,57.6,616.0
2010-08-09T00:00:00.000+05:00,SEARL,57.6,57.01,54.75,56.5,1473.0
2010-08-10T00:00:00.000+05:00,SEARL,56.5,58.7,55.5,57.0,10245.0
2010-08-11T00:00:00.000+05:00,SEARL,57.0,58.75,56.6,57.69,4718.0
2010-08-12T00:00:00.000+05:00,SEARL,57.69,57.0,55.0,57.0,603.0
2010-08-13T00:00:00.000+05:00,SEARL,57.0,58.25,55.0,55.62,5827.0
2010-08-16T00:00:00.000+05:00,SEARL,55.62,55.98,54.5,55.0,904.0
2010-08-17T00:00:00.000+05:00,SEARL,55.0,57.65,55.25,55.26,5902.0
2010-08-18T00:00:00.000+05:00,SEARL,55.26,56.75,53.36,54.52,205.0
2010-08-19T00:00:00.000+05:00,SEARL,54.52,56.9,53.75,54.18,1779.0
2010-08-20T00:00:00.000+05:00,SEARL,54.18,56.88,55.0,56.82,6130.0
2010-08-23T00:00:00.000+05:00,SEARL,56.82,58.0,54.01,57.0,100706.0
2010-08-24T00:00:00.000+05:00,SEARL,57.0,57.65,56.1,56.11,3021.0
2010-08-25T00:00:00.000+05:00,SEARL,56.11,58.0,57.0,57.26,7308.0
2010-08-26T00:00:00.000+05:00,SEARL,57.26,57.0,57.0,57.0,595.0
2010-08-30T00:00:00.000+05:00,SEARL,57.02,57.9,57.0,57.26,1075.0
2010-08-31T00:00:00.000+05:00,SEARL,57.26,57.85,57.2,57.25,2001.0
2010-09-01T00:00:00.000+05:00,SEARL,57.25,58.0,57.0,57.01,17841.0
2010-09-02T00:00:00.000+05:00,SEARL,57.01,57.9,57.9,57.9,1.0
2010-09-06T00:00:00.000+05:00,SEARL,57.9,58.5,57.5,58.0,10802.0
2010-09-07T00:00:00.000+05:00,SEARL,58.0,58.0,57.05,58.0,770.0
2010-09-08T00:00:00.000+05:00,SEARL,58.0,58.0,57.89,57.89,5001.0
2010-09-09T00:00:00.000+05:00,SEARL,57.89,58.4,57.95,58.0,217100.0
2010-09-14T00:00:00.000+05:00,SEARL,58.0,60.5,58.0,60.0,236948.0
2010-09-15T00:00:00.000+05:00,SEARL,60.0,60.95,59.0,59.81,74327.0
2010-09-16T00:00:00.000+05:00,SEARL,59.81,61.98,59.52,61.2,198133.0
2010-09-17T00:00:00.000+05:00,SEARL,61.2,62.0,58.2,61.0,14693.0
2010-09-20T00:00:00.000+05:00,SEARL,61.0,64.05,61.0,63.26,287976.0
2010-09-21T00:00:00.000+05:00,SEARL,63.26,64.0,61.55,61.8,17633.0
2010-09-22T00:00:00.000+05:00,SEARL,61.8,62.25,61.5,61.86,129615.0
2010-09-23T00:00:00.000+05:00,SEARL,61.86,62.0,61.27,61.98,90669.0
2010-09-24T00:00:00.000+05:00,SEARL,61.98,62.7,61.5,62.17,88463.0
2010-09-27T00:00:00.000+05:00,SEARL,62.17,62.49,61.1,61.73,4019.0
2010-09-28T00:00:00.000+05:00,SEARL,62.17,62.49,61.1,61.73,4019.0
2010-09-29T00:00:00.000+05:00,SEARL,62.64,62.7,59.86,61.42,644637.0
2010-09-30T00:00:00.000+05:00,SEARL,61.42,63.48,60.5,62.0,90119.0
2010-10-01T00:00:00.000+05:00,SEARL,62.0,62.5,61.85,62.14,19120.0
2010-10-04T00:00:00.000+05:00,SEARL,62.14,63.5,60.6,62.0,214090.0
2010-10-05T00:00:00.000+05:00,SEARL,62.0,61.99,61.4,61.53,2218.0
2010-10-06T00:00:00.000+05:00,SEARL,61.53,64.19,61.5,62.0,12971.0
2010-10-07T00:00:00.000+05:00,SEARL,62.0,63.0,62.0,62.95,32546.0
2010-10-08T00:00:00.000+05:00,SEARL,62.95,63.0,62.65,62.65,13920.0
2010-10-11T00:00:00.000+05:00,SEARL,62.65,63.5,62.0,62.02,1004.0
2010-10-12T00:00:00.000+05:00,SEARL,62.02,63.89,62.5,63.19,16618.0
2010-10-13T00:00:00.000+05:00,SEARL,63.19,63.5,63.0,63.04,55202.0
2010-10-14T00:00:00.000+05:00,SEARL,63.04,64.1,63.0,63.02,31169.0
2010-10-15T00:00:00.000+05:00,SEARL,63.02,63.85,63.01,63.11,9892.0
2010-10-18T00:00:00.000+05:00,SEARL,63.11,64.0,63.0,63.26,1322.0
2010-10-19T00:00:00.000+05:00,SEARL,60.26,61.94,60.25,60.75,1960.0
2010-10-20T00:00:00.000+05:00,SEARL,60.75,62.2,60.0,61.01,4363.0
2010-10-21T00:00:00.000+05:00,SEARL,61.01,61.5,61.0,61.5,9003.0
2010-10-22T00:00:00.000+05:00,SEARL,61.5,63.0,61.01,61.21,41395.0
2010-10-25T00:00:00.000+05:00,SEARL,61.21,63.0,60.56,62.07,197179.0
2010-10-26T00:00:00.000+05:00,SEARL,62.07,62.85,61.5,62.06,171119.0
2010-10-27T00:00:00.000+05:00,SEARL,62.06,62.98,62.01,62.84,8805.0
2010-10-28T00:00:00.000+05:00,SEARL,62.84,64.5,62.5,62.52,29543.0
2010-11-01T00:00:00.000+05:00,SEARL,62.54,62.45,62.05,62.05,1537.0
2010-11-02T00:00:00.000+05:00,SEARL,62.05,63.15,62.6,63.0,48005.0
2010-11-03T00:00:00.000+05:00,SEARL,63.0,62.7,62.17,62.6,2286.0
2010-11-04T00:00:00.000+05:00,SEARL,62.6,63.0,62.16,62.85,15806.0
2010-11-05T00:00:00.000+05:00,SEARL,62.85,63.0,62.06,62.5,6943.0
2010-11-08T00:00:00.000+05:00,SEARL,62.5,63.75,62.31,63.38,25286.0
2010-11-10T00:00:00.000+05:00,SEARL,63.38,63.0,62.5,62.52,56644.0
2010-11-11T00:00:00.000+05:00,SEARL,62.52,62.99,61.8,62.25,24603.0
2010-11-12T00:00:00.000+05:00,SEARL,62.25,62.9,62.01,62.34,2078.0
2010-11-15T00:00:00.000+05:00,SEARL,62.34,62.75,62.2,62.7,552.0
2010-11-16T00:00:00.000+05:00,SEARL,62.7,62.9,62.8,62.83,217.0
2010-11-22T00:00:00.000+05:00,SEARL,62.83,64.0,62.5,62.5,23439.0
2010-11-23T00:00:00.000+05:00,SEARL,62.5,62.45,61.28,61.99,36707.0
2010-11-24T00:00:00.000+05:00,SEARL,61.99,61.9,61.0,61.5,10920.0
2010-11-25T00:00:00.000+05:00,SEARL,61.5,61.6,61.0,61.0,10602.0
2010-11-26T00:00:00.000+05:00,SEARL,61.0,61.4,61.0,61.4,1813.0
2010-11-29T00:00:00.000+05:00,SEARL,61.4,62.0,60.5,61.03,8547.0
2010-11-30T00:00:00.000+05:00,SEARL,61.03,62.44,61.9,61.9,101.0
2010-12-01T00:00:00.000+05:00,SEARL,61.9,61.99,60.75,61.5,11722.0
2010-12-02T00:00:00.000+05:00,SEARL,61.5,62.99,61.05,61.2,11719.0
2010-12-03T00:00:00.000+05:00,SEARL,61.2,61.5,61.0,61.25,14090.0
2010-12-06T00:00:00.000+05:00,SEARL,61.25,62.0,61.25,61.51,9578.0
2010-12-07T00:00:00.000+05:00,SEARL,61.51,61.5,61.25,61.25,9042.0
2010-12-08T00:00:00.000+05:00,SEARL,61.25,61.98,61.5,61.5,3660.0
2010-12-09T00:00:00.000+05:00,SEARL,61.5,61.85,61.5,61.85,905.0
2010-12-10T00:00:00.000+05:00,SEARL,61.85,61.95,61.5,61.5,1086.0
2010-12-13T00:00:00.000+05:00,SEARL,61.5,61.8,61.55,61.57,1284.0
2010-12-14T00:00:00.000+05:00,SEARL,61.57,62.0,61.15,61.99,62080.0
2010-12-15T00:00:00.000+05:00,SEARL,61.99,61.5,61.0,61.0,27001.0
2010-12-20T00:00:00.000+05:00,SEARL,61.0,61.36,59.5,61.33,2693.0
2010-12-21T00:00:00.000+05:00,SEARL,61.33,61.98,59.7,60.67,13128.0
2010-12-22T00:00:00.000+05:00,SEARL,60.67,61.5,60.15,60.19,11208.0
